;sentence_id;article_id;sequence_nr;body;category;label;keywords;time_start;time_end;context_window;tags;reason
4580;10912;219;11;This number is 24% lower than in 1993-1994.;children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-19 18:39:26.335;2019-12-19 18:39:55.586;0;;
4581;10913;219;12;Fewer doctors were prescribing antibiotics for colds and sore throats in 2007-2008.;children_antibiotics;NONCRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 17:54:31.648;2019-12-19 17:54:59.115;0;namowa do szkodliwego działania;
4582;10914;219;13;There was little change in the number of antibiotic prescriptions for ear infections, bronchitis, and sinusitis.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 19:20:24.581;2019-12-19 19:20:30.195;0;;
4583;10915;219;14;Often children with ear infections do not need antibiotics.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2020-01-02 18:33:21.772;2020-01-02 18:33:26.804;0;;
4584;10916;219;15;So why are we still doling out too many antibiotics?;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 18:32:14.017;2019-12-19 18:32:21.087;0;;
4585;10917;219;16;"""Doctors often feel pressure to prescribe when they are uncertain or they think the parent expects a prescription,"" study researcher Tarayn Fairlie, MD, says in an email.";children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 19:15:21.160;2019-12-19 19:15:47.752;0;;
4586;10918;219;17;She is a medical epidemiologist at the CDC in Atlanta.;children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-30 13:30:55.422;2019-12-30 13:30:59.558;0;;
4587;10919;219;18;This practice may seem harmless, but it is not, she says.;children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-19 19:08:27.817;2019-12-19 19:08:36.537;0;;
4588;10920;219;19;"""When a child receives an unnecessary antibiotic it puts them and the people around them at risk for infection with a resistant bacteria, which are often serious and difficult to treat, and may even result in death,"" Fairlie says.";children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2020-01-02 08:25:26.952;2020-01-02 08:25:41.412;0;;
4589;10921;219;20;"""Antibiotics are also not always harmless medications; they can be associated with serious side effects.""";children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 16:43:22.082;2019-12-19 16:43:41.369;0;;
4590;10922;219;21;These can include allergic reactions and/or diarrhea.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2020-01-02 14:34:34.867;2020-01-02 14:34:40.280;0;;
4591;10923;219;22;Parents should ask what's best for their children instead of asking for a prescription for something that likely won't work and may be harmful.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2020-01-02 14:42:39.630;2020-01-02 14:42:45.871;0;;
4592;10924;219;23;Continued Pediatrician Roberto Posada, MD, knows it can be difficult to send the parent of a sick child home empty-handed.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 19:19:45.074;2019-12-19 19:20:10.067;0;;
4593;10925;219;24;He's an assistant professor of pediatrics at Mount Sinai School of Medicine in New York City.;children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-27 14:08:43.887;2019-12-27 14:08:47.708;0;;
4594;10926;219;25;Parents are anxious that their child is sick and frustrated that there is nothing they can do to make him or her feel better.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 17:50:42.220;2019-12-19 17:50:54.736;0;;
4595;10927;219;26;This is compounded by the fact that many over-the-counter cold and flu products can't be used in young children anymore.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2020-01-02 19:01:12.205;2020-01-02 19:01:25.646;0;;
4596;10928;219;27;"""Some pediatricians think it's easier to prescribe something and move on.";children_antibiotics;NONCRED;antibiotic, prescription, infection, fairlie, posada;2019-12-27 12:57:15.644;2019-12-27 12:57:58.663;0;ma charakter anegdoty lub plotki;
4597;10929;219;28;"And on the parent's side, you expect to come out with a prescription to make your child better,"" Posada says.";children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2020-01-02 10:37:29.130;2020-01-02 10:37:47.147;0;;
4598;10930;219;29;Parents may miss the big picture, he says.;children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2020-01-02 07:53:42.389;2020-01-02 07:53:57.035;0;;
4599;10931;219;30;"""They say 'it's just my kid, so how will that affect everyone else.'";children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-19 18:30:29.136;2019-12-19 18:30:38.868;0;;
4600;10932;219;31;"But if everyone thinks this way, we will have a problem.""";children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-27 11:25:43.030;2019-12-27 11:25:50.811;0;;
4601;10933;219;32;"""We are overprescribing antibiotics as pediatricians, which is a problem because of drug resistance, and will limit our options for treating patients with serious infections later on,"" he says.";children_antibiotics;CRED;antibiotic, prescription, infection, fairlie, posada;2019-12-19 18:46:24.157;2019-12-19 18:46:33.159;0;;
4602;10934;219;33;Sources SOURCES: Tarayn Fairlie, MD, medical epidemiologist, CDC, Atlanta.;children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2020-01-02 14:34:44.762;2020-01-02 14:34:49.700;0;;
4603;10935;219;34;Roberto Posada, MD, assistant professor of pediatrics, Mount Sinai School of Medicine, New York City.;children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2019-12-27 20:12:39.023;2019-12-27 20:12:43.726;0;;
4604;10936;219;35;"Morbidity and Mortality Weekly Report, Sept. 2, 2011; vol 60.";children_antibiotics;NEU;antibiotic, prescription, infection, fairlie, posada;2020-01-02 11:03:38.075;2020-01-02 11:03:41.558;0;;
4605;10937;220;1;The following article is part of conference coverage from the 2018 Alzheimer’s Association International Conference in Chicago, Illinois.;cholesterol_and_statins;NEU;atorvastatin, score, statin, bna, lipophilic;2020-01-15 15:52:16.373;2020-01-15 15:52:22.657;0;;
4606;10938;220;2;Neurology Advisor’s staff will be reporting breaking news associated with research conducted by leading experts in neurology.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 10:30:19.286;2019-12-15 10:30:29.347;1;;
4607;10939;220;3;Check back for the latest news from AAIC 2018.;cholesterol_and_statins;NEU;atorvastatin, score, statin, bna, lipophilic;2020-01-19 13:38:17.535;2020-01-19 13:38:21.831;0;;
4608;10940;220;4;CHICAGO — Lipophilic statins may be associated with memory and cognitive deficits in a dose-dependent manner, according to findings reported by University of Toronto researchers and presented at the 2018 Alzheimer’s Association International Conference, July 22-26, 2018 in Chicago, Illinois.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 10:09:22.381;2019-12-15 10:09:28.035;0;;
4609;10941;220;5;The effect of HMG-CoA reductase inhibitors, also known as statins, on memory and cognition remains conflicting.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 12:11:51.715;2019-12-15 12:11:57.521;0;;
4610;10942;220;6;Some literature have shown acute cognitive deficits after starting treatment whereas some have shown preventative effects against dementia with long-term treatment.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 10:47:14.461;2019-12-15 10:47:23.280;0;;
4611;10943;220;7;“These mixed results in the literature may be attributed to a lack of rigorous studies distinguishing between lipophilic, blood-barrier permeable statins from hydrophilic impermeable statins, as well as a lack of objective clinical data acquired using detailed, valid measures,” explained lead author Alex Kai Chan, from the Keenan Research Centre for Biomedical Research, St. Michael’s Hospital, Toronto, Ontario, Canada.;cholesterol_and_statins;NEU;atorvastatin, score, statin, bna, lipophilic;2020-01-14 20:26:03.156;2020-01-14 20:26:21.877;0;;
4612;10944;220;8;Chan and colleagues analyzed data from patients who were seen at the Memory Disorders Clinic at St. Michael’s Hospital between 2012-2017.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 11:05:25.749;2019-12-15 11:05:30.603;0;;
4613;10945;220;9;The control group consisted of patients not taking cholesterol-lowering drugs at time of admission, and the experimental group included adults taking atorvastatin (lipophilic statin) or rosuvastatin (hydrophilic statin) at time of admission.;cholesterol_and_statins;NEU;atorvastatin, score, statin, bna, lipophilic;2020-01-19 13:16:30.116;2020-01-19 13:17:58.619;0;;
4614;10946;220;10;Data from T-tests showed significantly lower Mini-Mental State Examination (MMSE), Montreal Cognitive Assessment (MoCA), and total Behavioural Neurology Assessment (BNA-R) scores in the atorvastatin group vs controls.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 08:56:37.825;2019-12-15 08:56:42.262;0;;
4615;10947;220;11;The mean assessment scores for atorvastatin were 25.17 for MMSE, 19.41 for MoCA, and .7339 for BNA-R compared with 26.64, 21.55, and .7856 for controls, respectively.;cholesterol_and_statins;NEU;atorvastatin, score, statin, bna, lipophilic;2019-12-15 11:50:45.523;2019-12-15 11:50:54.113;0;;
4616;10948;220;12;Also, the atorvastatin group showed significantly lower BNA-R subsection scores regarding memory immediate recall (.5113 vs .5926 [control]), delayed recall (.4114 vs .5136 [control]), and working memory/attention (.7122 vs .7718 [control]).;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 20:26:40.012;2019-12-15 20:26:44.259;0;;
4617;10949;220;13;There were no significant differences, however, between the rosuvastatin group and controls in any of the evaluated tests.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 10:06:49.677;2019-12-15 10:07:07.223;0;;
4618;10950;220;14;Additional analyses further showed negative correlations between atorvastatin use and cognitive scores for all sections with significant associations found for delayed recall and visuospatial subsection scores on BNA-R (P <.05).;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 10:28:30.648;2019-12-15 10:28:39.181;0;;
4619;10951;220;15;In general, no differences in subjective complaints were seen with any of the group Neuropsychological Impairment Scale (NIS) scores.;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 12:53:25.174;2019-12-15 12:53:43.711;1;;
4620;10952;220;16;However, significant negative correlations were specifically observed between atorvastatin doses and Total Indices Circled (TIC), Verbal learning (LV), and Academic Skills (ACD) (P <.05).;cholesterol_and_statins;CRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 13:13:18.772;2019-12-15 13:13:25.117;0;;
4621;10953;220;17;Given the lack of differences seen via the NIS, the authors suggested that subjective questionnaires may not be a trustworthy method to assess possible statin-associated cognitive deficits.;cholesterol_and_statins;NEU;atorvastatin, score, statin, bna, lipophilic;2020-01-19 13:25:43.901;2020-01-19 13:25:50.509;0;;
4622;10954;220;18;“Findings from this investigation suggest that lipophilic, blood-brain barrier penetrable statins may be associated with deficits in cognition and memory, possibly in a dose-dependent relationship,” concluded Chan.;cholesterol_and_statins;NONCRED;atorvastatin, score, statin, bna, lipophilic;2019-12-15 09:05:34.810;2019-12-15 09:05:44.569;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4623;10955;221;1;Question: Can you have too many antioxidant-rich foods?;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 12:05:09.167;2019-12-15 12:05:14.288;0;;
4624;10956;221;2;Antioxidant is one of those words, like organic or natural, that has become synonymous with good health.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:31:39.062;2019-12-15 10:31:44.978;0;;
4625;10957;221;3;Food manufacturers seem to know this.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 10:27:41.046;2019-12-15 10:27:44.276;0;;
4626;10958;221;4;So many products wear their antioxidant credentials with pride, you'll see them listed on everything from dark chocolate and red wine to goji berries and green tea.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:48:03.955;2019-12-15 09:49:00.330;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4627;10959;221;5;It's not just food: antioxidant supplements line the shelves of supermarkets, chemists and health food stores, promising to hold back the tides of ageing and chronic disease.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 12:42:23.817;2019-12-15 12:42:51.903;0;;
4628;10960;221;6;Yet research shows antioxidants don't always live up to the hype when it comes to delivering health benefits.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 12:52:02.070;2019-12-15 12:52:11.918;0;;
4629;10961;221;7;Even more concerning is the evidence that shows taking antioxidant supplements can sometimes do more harm than good.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-15 22:15:29.605;2020-01-15 22:15:46.902;0;;
4630;10962;221;8;To understand antioxidants, first we must understand oxidants — better known as free radicals.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 10:31:27.308;2019-12-15 10:31:38.466;0;;
4631;10963;221;9;Free radicals are natural by-products our cells create when they convert food into energy.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:50:50.038;2019-12-15 10:50:57.540;0;;
4632;10964;221;10;They're a normal part of the way our bodies function, and natural oxidants are easily tolerated.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:54:45.320;2019-12-15 09:54:53.771;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4633;10965;221;11;"""Free radicals are basically nasty little chemicals that go around stealing electrons off other molecules in your body, and that causes damage in the body,"" said Dr Emma Beckett, molecular nutritionist at the University of Newcastle.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2020-01-15 13:05:06.466;2020-01-15 13:05:19.048;0;;
4634;10966;221;12;Do you have a burning health question?;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 12:43:12.578;2019-12-15 12:43:16.445;0;;
4635;10967;221;13;(ABC South West WA: Anthony Pancia) Can you wake a sleepwalker?;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 11:47:15.765;2019-12-15 11:47:21.553;0;;
4636;10968;221;14;Why do we grind our teeth and how do we stop?;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 13:33:14.888;2019-12-15 13:33:18.129;0;;
4637;10969;221;15;If you have a burning health question you have always wanted to know the answer to get in touch via health@your.abc.net.au.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 12:21:12.818;2019-12-15 12:21:20.769;0;;
4638;10970;221;16;We can then take your question to the experts.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 11:36:27.423;2019-12-15 11:36:32.085;0;;
4639;10971;221;17;We also encounter free radicals in many aspects of our daily lives.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2020-01-14 20:12:22.425;2020-01-14 20:12:29.426;0;;
4640;10972;221;18;"Sunlight triggers the formation of free radicals in our skin and eyes; they are also in the food we eat and the air we breathe.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 12:58:46.499;2019-12-15 12:58:50.812;0;;
4641;10973;221;19;Cigarette smoke, pollution, alcohol and stress can also contribute to the development of free radicals.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 11:10:27.421;2019-12-15 11:10:34.879;0;;
4642;10974;221;20;What makes free radicals nasty is that react with whatever molecule they bump into.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 08:53:53.006;2019-12-15 08:53:58.967;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4643;10975;221;21;This reaction is called oxidation, and much like the oxidation that causes iron to rust or a cut apple to brown, it causes damage.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-15 15:54:21.894;2020-01-15 15:54:27.391;0;;
4644;10976;221;22;The damage caused by free radicals is thought to be one of the key contributors to the gradual deterioration of your body that comes with ageing.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:05:31.507;2019-12-15 10:05:44.585;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4645;10977;221;23;It can affect the protective membranes that envelope each of our cells, as well as the proteins and DNA molecules inside each cell.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-19 13:25:59.349;2020-01-19 13:26:04.186;0;;
4646;10978;221;24;Dr Beckett said the damage caused to DNA by free radicals can cause cell mutations and promote cancer.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:16:29.892;2019-12-15 09:16:42.865;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4647;10979;221;25;"Free radicals can also oxidise low-density lipoprotein (LDL or ""bad cholesterol""), making it more likely to collect in artery walls, harden blood vessels and lead to cardiovascular disease.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 11:48:29.290;2019-12-15 11:48:48.325;0;;
4648;10980;221;26;Given the constant barrage of free radicals your body encounters, it's not surprising that you come equipped with some defence molecules.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 12:24:42.737;2019-12-15 12:27:53.267;0;;
4649;10981;221;27;This brings us back to antioxidants.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 08:46:54.481;2019-12-15 08:47:17.410;1;;
4650;10982;221;28;"""Antioxidants are clever little molecules that come along and stop that free radical chain reaction,"" Dr Beckett said.";antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:23:05.816;2019-12-15 09:23:16.224;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny,ma charakter anegdoty lub plotki;
4651;10983;221;29;"""So normally if a free radical steals an electron from another molecule, that molecule then becomes a free radical.";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-15 16:54:24.608;2020-01-15 16:54:31.698;0;;
4652;10984;221;30;It's like a chain reaction.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:01:46.831;2019-12-15 09:01:58.062;1;stanowi reklamę niesprawdzonego leku lub substancji albo niesprawdzonej terapii;
4653;10985;221;31;"""Antioxidants are the only things that can give up an electron to that reaction without becoming free radicals themselves.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 11:22:29.023;2019-12-15 11:23:36.272;0;;
4654;10986;221;32;"So they're halting that negative chain reaction.""";antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:51:01.349;2019-12-15 09:51:11.433;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4655;10987;221;33;Hundreds of substances are known to behave as antioxidants in the presence of free radicals.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2020-01-16 20:16:51.580;2020-01-16 20:17:08.040;0;;
4656;10988;221;34;Each one has its own unique biological and chemical properties, which is why there is no single antioxidant to act as a silver bullet against all the free radicals floating around your body.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 10:57:11.760;2019-12-15 10:57:30.432;0;;
4657;10989;221;35;"""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 13:44:11.394;2019-12-15 13:44:23.341;0;;
4658;10990;221;36;"""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;;antioxidant, beckett, radical, molecule, free;2019-12-15 09:07:48.666;2019-12-15 09:07:54.140;0;;
4659;10991;221;37;"Vitamin A can be synthesised from foods with beta-carotene: Brussels sprouts, alfalfa sprouts and yellow, orange and red-coloured fruits and vegetables.. ""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2020-01-15 15:50:41.943;2020-01-15 15:50:58.510;0;;
4660;10992;221;38;"Vitamin C is present in citrus fruits, black currants, broccoli and raw cabbage.. ""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 12:20:54.733;2019-12-15 12:21:10.926;0;;
4661;10993;221;39;"Vitamin E is found in whole grains, nuts, green leafy vegetables and sweet potato.. ""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 13:13:20.412;2019-12-15 13:13:33.072;0;;
4662;10994;221;40;"Flavonoids are present in red wine, onions, eggplant, lettuce, parsley, pears, berries, cherries, legumes, soybeans, tofu and miso.. ""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 08:54:54.657;2019-12-15 08:55:02.448;0;;
4663;10995;221;41;"Spices can reduce oxidative stress: ginger, turmeric, grape seed extract and rosemary.. ""Antioxidants are found in food, but your body does also produce some naturally — these can be enzymes or other molecules,"" Dr Beckett said.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2020-01-16 20:18:29.760;2020-01-16 20:18:38.951;0;;
4664;10996;221;42;Raisins, blueberries, cranberries, figs, prunes, pomegranates, red capsicum, kale, spinach and dark chocolate are excellent antioxidant all-rounders..;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:18:33.203;2019-12-15 10:18:40.216;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4665;10997;221;43;When researchers first started linking free radicals with chronic disease and ageing, it seemed logical that boosting your antioxidant intake, especially through supplements, would be the antidote.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:52:49.528;2019-12-15 10:52:58.007;0;;
4666;10998;221;44;But, as is often the case, the scientific evidence hasn't panned out that way.;antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 08:34:23.664;2019-12-15 08:35:15.627;1;;
4667;10999;221;45;"""More is not always more in nutrition.";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-14 20:57:51.388;2020-01-14 20:57:57.750;0;;
4668;11000;221;46;"And too much can be a bad thing, especially in the mega high doses coming in the supplements,"" Dr Beckett said.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 12:31:18.856;2019-12-15 12:31:27.948;0;;
4669;11001;221;47;In fact, research has shown that, in some instances, taking antioxidant supplements can cause harm, and even increase the risk of cancer.;antioxidants;NONCRED;antioxidant, beckett, radical, molecule, free;2020-01-15 22:08:42.525;2020-01-15 22:09:08.340;0;cytuje badania wykonane na bardzo małej próbie,autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
4670;11002;221;48;Dr Beckett said that's because at high concentrations, substances that normally behave as antioxidants can have the opposite effect and act as pro-oxidants.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 18:50:38.481;2019-12-15 18:50:49.928;1;;
4671;11003;221;49;"""I would definitely urge caution with using the supplements,"" Dr Beckett said.";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2019-12-15 12:21:32.362;2019-12-15 12:21:35.632;0;;
4672;11004;221;50;That a diet full of fruit and vegetables is healthy still stands, but how much this is due to the antioxidants you eat or drink remains unclear.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 18:50:50.457;2019-12-15 18:51:01.800;1;;
4673;11005;221;51;"Dr Beckett said the benefits of antioxidant-rich food is likely due to the entire nutritional value of natural and whole foods, and that antioxidants alone are not a ""free radical free pass"".";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-14 20:21:51.288;2020-01-14 20:22:18.548;0;;
4674;11006;221;52;"""Just because something is marketed as being high in antioxidants, it doesn't mean that it's better for you than your average fruit and vegetable.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 09:29:24.815;2019-12-15 09:29:31.179;0;;
4675;11007;221;53;"""[The idea of superfoods] tricks people into thinking that eating healthy is expensive and it isn't.";antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:09:33.422;2019-12-15 10:09:42.356;0;;
4676;11008;221;54;It doesn't need to be.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 10:30:29.882;2019-12-15 10:30:42.572;2;;
4677;11009;221;55;"You can get all those things you need from a variety of standard fruits and vegetables,"" Dr Beckett said.";antioxidants;NEU;antioxidant, beckett, radical, molecule, free;2020-01-15 21:54:56.776;2020-01-15 21:55:11.615;0;;
4678;11010;221;56;An apple a day is a good start — but the best thing you can do is eat a healthy and balanced diet that includes five to eight servings of fruit and vegetables every day.;antioxidants;CRED;antioxidant, beckett, radical, molecule, free;2019-12-15 11:31:41.138;2019-12-15 11:31:47.899;1;;
4679;11011;222;1;Statins are effective at lowering cholesterol and protecting against a heart attack and stroke, although they may lead to side effects for some people.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-19 13:24:34.358;2020-01-19 13:24:43.864;0;;
4680;11012;222;2;Doctors often prescribe statins for people with high cholesterol to lower their total cholesterol and reduce their risk of a heart attack or stroke.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 12:36:12.867;2019-12-15 12:36:18.667;0;;
4681;11013;222;3;While statins are highly effective and safe for most people, they have been linked to muscle pain, digestive problems and mental fuzziness in some people who take them and may rarely cause liver damage.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 09:58:56.425;2019-12-15 09:59:13.856;0;;
4682;11014;222;4;Statins include atorvastatin (Lipitor), fluvastatin (Lescol XL), lovastatin (Altoprev), pitavastatin (Livalo), pravastatin (Pravachol), rosuvastatin (Crestor, Ezallor) and simvastatin (Zocor, FloLipid).;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:46:04.864;2019-12-15 10:46:21.198;0;;
4683;11015;222;5;Having too much cholesterol in your blood increases your risk of heart attacks and strokes.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-15 22:07:31.247;2020-01-15 22:07:36.012;0;;
4684;11016;222;6;Statins block a substance your liver needs to make cholesterol.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 09:58:51.139;2019-12-15 09:59:02.681;1;;
4685;11017;222;7;This causes your liver to remove cholesterol from your blood.;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2019-12-15 13:40:49.574;2019-12-15 13:41:04.836;1;;
4686;11018;222;8;If you think you're experiencing side effects from statins, don't just stop taking the pills.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:50:59.391;2019-12-15 11:51:06.819;0;;
4687;11019;222;9;Talk to your doctor to see if a change of dosage or even a different type of medication might be helpful.;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2020-01-14 20:54:54.025;2020-01-14 20:55:02.044;0;;
4688;11020;222;10;What are statin side effects?;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:25:20.243;2019-12-15 11:25:28.315;1;;
4689;11021;222;11;Muscle pain and damage One of the most common complaints of people taking statins is muscle pain.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 13:00:27.023;2019-12-15 13:00:41.721;0;;
4690;11022;222;12;You may feel this pain as a soreness, tiredness or weakness in your muscles.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:34:38.502;2019-12-15 10:34:46.338;1;;
4691;11023;222;13;The pain can be a mild discomfort, or it can be severe enough to make your daily activities difficult.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:48:17.587;2019-12-15 11:48:28.918;1;;
4692;11024;222;14;"However, researchers have found a ""nocebo"" effect when it comes to perceived muscle pain and statins.";cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 12:06:16.061;2019-12-15 12:06:20.780;0;;
